Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-08 11:24:00-04:00,182.24,182.24,182.17,182.2,182.2,50133
2024-05-08 11:25:00-04:00,182.2,182.26,182.2,182.26,182.26,40173
2024-05-08 11:26:00-04:00,182.25,182.32,182.25,182.26,182.26,110227
2024-05-08 11:27:00-04:00,182.26,182.32,182.26,182.27,182.27,70697
2024-05-08 11:28:00-04:00,182.27,182.29,182.23,182.27,182.27,60812
2024-05-08 11:29:00-04:00,182.27,182.3,182.22,182.29,182.29,55652
2024-05-08 11:30:00-04:00,182.29,182.33,182.26,182.26,182.26,72941
2024-05-08 11:31:00-04:00,182.27,182.29,182.24,182.26,182.26,68191
2024-05-08 11:32:00-04:00,182.26,182.31,182.23,182.31,182.31,58149
2024-05-08 11:33:00-04:00,182.31,182.31,182.23,182.23,182.23,72087
2024-05-08 11:34:00-04:00,182.23,182.29,182.23,182.26,182.26,74729
2024-05-08 11:35:00-04:00,182.26,182.27,182.22,182.26,182.26,55224
2024-05-08 11:36:00-04:00,182.27,182.27,182.23,182.24,182.24,45153
2024-05-08 11:37:00-04:00,182.25,182.26,182.22,182.26,182.26,46864
2024-05-08 11:38:00-04:00,182.26,182.3,182.24,182.26,182.26,44877
2024-05-08 11:39:00-04:00,182.25,182.27,182.1,182.1,182.1,96340
2024-05-08 11:40:00-04:00,182.1,182.18,182.1,182.12,182.12,76279
2024-05-08 11:41:00-04:00,182.12,182.13,182.04,182.12,182.12,50461
2024-05-08 11:42:00-04:00,182.12,182.12,181.96,181.96,181.96,77508
2024-05-08 11:43:00-04:00,181.97,181.97,181.86,181.9,181.9,95320
2024-05-08 11:44:00-04:00,181.9,182.01,181.85,181.92,181.92,116836
2024-05-08 11:45:00-04:00,181.91,181.97,181.9,181.94,181.94,78246
2024-05-08 11:46:00-04:00,181.92,182.0,181.86,181.97,181.97,116655
2024-05-08 11:47:00-04:00,181.96,182.0,181.94,181.98,181.98,60703
2024-05-08 11:48:00-04:00,181.98,182.06,181.98,182.05,182.05,72841
2024-05-08 11:49:00-04:00,182.04,182.13,182.03,182.13,182.13,80440
2024-05-08 11:50:00-04:00,182.13,182.24,182.09,182.21,182.21,106385
