Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-06 12:53:00-04:00,181.46,181.57,181.46,181.49,181.49,84696
2024-05-06 12:54:00-04:00,181.49,181.51,181.42,181.42,181.42,58991
2024-05-06 12:55:00-04:00,181.41,181.45,181.36,181.38,181.38,107235
2024-05-06 12:56:00-04:00,181.38,181.39,181.32,181.38,181.38,89458
2024-05-06 12:57:00-04:00,181.38,181.46,181.37,181.46,181.46,140984
2024-05-06 12:58:00-04:00,181.46,181.53,181.46,181.48,181.48,79399
2024-05-06 12:59:00-04:00,181.48,181.54,181.45,181.53,181.53,67503
2024-05-06 13:00:00-04:00,181.52,181.65,181.52,181.54,181.54,99080
2024-05-06 13:01:00-04:00,181.54,181.66,181.54,181.59,181.59,89587
2024-05-06 13:02:00-04:00,181.59,181.64,181.54,181.63,181.63,113424
2024-05-06 13:03:00-04:00,181.63,181.72,181.57,181.61,181.61,102982
2024-05-06 13:04:00-04:00,181.61,181.61,181.44,181.44,181.44,136158
2024-05-06 13:05:00-04:00,181.45,181.46,181.37,181.43,181.43,81422
2024-05-06 13:06:00-04:00,181.43,181.55,181.43,181.54,181.54,105362
2024-05-06 13:07:00-04:00,181.55,181.59,181.45,181.48,181.48,89450
2024-05-06 13:08:00-04:00,181.49,181.49,181.31,181.32,181.32,95726
2024-05-06 13:09:00-04:00,181.32,181.32,181.15,181.17,181.17,195962
2024-05-06 13:10:00-04:00,181.16,181.29,181.11,181.26,181.26,197908
2024-05-06 13:11:00-04:00,181.25,181.26,181.06,181.10,181.10,139299
2024-05-06 13:12:00-04:00,181.11,181.23,181.10,181.22,181.22,117756
2024-05-06 13:13:00-04:00,181.22,181.26,181.19,181.22,181.22,115601
2024-05-06 13:14:00-04:00,181.22,181.28,181.20,181.26,181.26,79220
2024-05-06 13:15:00-04:00,181.26,181.28,181.17,181.17,181.17,78870
2024-05-06 13:16:00-04:00,181.18,181.18,181.11,181.15,181.15,102579
2024-05-06 13:17:00-04:00,181.15,181.15,181.09,181.13,181.13,116266
2024-05-06 13:18:00-04:00,181.14,181.15,181.03,181.04,181.04,139890
2024-05-06 13:19:00-04:00,181.04,181.06,180.85,180.87,180.87,403879
2024-05-06 13:20:00-04:00,180.88,180.92,180.85,180.87,180.87,162356
2024-05-06 13:21:00-04:00,180.88,181.04,180.88,181.03,181.03,164902
2024-05-06 13:22:00-04:00,181.03,181.04,180.85,180.90,180.90,143121
2024-05-06 13:23:00-04:00,180.90,180.90,180.77,180.80,180.80,193843
2024-05-06 13:24:00-04:00,180.80,180.92,180.75,180.89,180.89,90800
2024-05-06 13:25:00-04:00,180.89,180.94,180.81,180.85,180.85,120578
2024-05-06 13:26:00-04:00,180.85,180.85,180.78,180.79,180.79,120258
2024-05-06 13:27:00-04:00,180.80,180.84,180.66,180.68,180.68,156309
2024-05-06 13:28:00-04:00,180.68,180.71,180.63,180.68,180.68,173001
2024-05-06 13:29:00-04:00,180.68,180.75,180.58,180.59,180.59,332229
2024-05-06 13:30:00-04:00,180.59,180.59,180.45,180.54,180.54,314678
2024-05-06 13:31:00-04:00,180.53,180.55,180.42,180.49,180.49,171320
2024-05-06 13:32:00-04:00,180.48,180.71,180.48,180.69,180.69,279304
2024-05-06 13:33:00-04:00,180.68,180.72,180.63,180.70,180.70,121260
2024-05-06 13:34:00-04:00,180.71,180.76,180.53,180.55,180.55,250831
2024-05-06 13:35:00-04:00,180.55,180.67,180.54,180.67,180.67,98418
2024-05-06 13:36:00-04:00,180.67,180.67,180.59,180.63,180.63,85871
2024-05-06 13:37:00-04:00,180.63,180.74,180.62,180.72,180.72,106050
2024-05-06 13:38:00-04:00,180.71,180.78,180.70,180.78,180.78,96513
2024-05-06 13:39:00-04:00,180.78,180.80,180.66,180.67,180.67,123136
2024-05-06 13:40:00-04:00,180.68,180.75,180.61,180.74,180.74,172783
2024-05-06 13:41:00-04:00,180.75,180.76,180.73,180.73,180.73,105864
2024-05-06 13:42:00-04:00,180.74,180.75,180.60,180.61,180.61,161835
2024-05-06 13:43:00-04:00,180.62,180.71,180.57,180.71,180.71,106606
2024-05-06 13:44:00-04:00,180.71,180.93,180.70,180.90,180.90,227480
2024-05-06 13:45:00-04:00,180.90,181.00,180.87,180.99,180.99,164459
2024-05-06 13:46:00-04:00,180.99,181.00,180.93,180.97,180.97,169584
2024-05-06 13:47:00-04:00,180.98,181.04,180.91,180.98,180.98,166106
2024-05-06 13:48:00-04:00,180.98,181.09,180.96,181.07,181.07,99566
2024-05-06 13:49:00-04:00,181.06,181.09,181.01,181.06,181.06,75809
2024-05-06 13:50:00-04:00,181.07,181.07,180.90,180.97,180.97,122828
2024-05-06 13:51:00-04:00,180.96,181.02,180.94,181.01,181.01,84342
2024-05-06 13:52:00-04:00,181.01,181.03,180.93,180.97,180.97,148864
2024-05-06 13:53:00-04:00,180.96,180.99,180.93,180.94,180.94,55272
2024-05-06 13:54:00-04:00,180.94,181.04,180.91,181.04,181.04,108446
2024-05-06 13:55:00-04:00,181.04,181.09,180.99,181.01,181.01,107348
2024-05-06 13:56:00-04:00,181.01,181.05,180.98,181.05,181.05,66945
2024-05-06 13:57:00-04:00,181.05,181.09,181.04,181.07,181.07,64151
2024-05-06 13:58:00-04:00,181.07,181.09,181.03,181.09,181.09,102832
2024-05-06 13:59:00-04:00,181.09,181.15,181.06,181.09,181.09,148404
2024-05-06 14:00:00-04:00,181.09,181.24,181.07,181.19,181.19,145182
2024-05-06 14:01:00-04:00,181.19,181.34,181.18,181.32,181.32,208008
2024-05-06 14:02:00-04:00,181.32,181.32,181.15,181.26,181.26,168990
2024-05-06 14:03:00-04:00,181.25,181.28,181.20,181.25,181.25,107205
2024-05-06 14:04:00-04:00,181.25,181.33,181.23,181.26,181.26,114499
2024-05-06 14:05:00-04:00,181.26,181.27,181.08,181.12,181.12,122308
2024-05-06 14:06:00-04:00,181.12,181.17,181.10,181.11,181.11,157549
2024-05-06 14:07:00-04:00,181.10,181.21,181.06,181.21,181.21,122129
2024-05-06 14:08:00-04:00,181.21,181.25,181.11,181.13,181.13,82119
2024-05-06 14:09:00-04:00,181.12,181.13,181.02,181.02,181.02,104327
2024-05-06 14:10:00-04:00,181.02,181.17,181.02,181.10,181.10,147890
2024-05-06 14:11:00-04:00,181.10,181.13,181.05,181.10,181.10,83181
2024-05-06 14:12:00-04:00,181.09,181.11,180.93,181.02,181.02,199813
2024-05-06 14:13:00-04:00,181.02,181.04,180.92,180.93,180.93,111560
2024-05-06 14:14:00-04:00,180.93,180.99,180.82,180.82,180.82,124026
2024-05-06 14:15:00-04:00,180.83,180.90,180.78,180.88,180.88,170535
2024-05-06 14:16:00-04:00,180.89,180.93,180.80,180.83,180.83,130280
2024-05-06 14:17:00-04:00,180.84,180.84,180.80,180.84,180.84,67401
2024-05-06 14:18:00-04:00,180.84,180.84,180.76,180.78,180.78,80418
2024-05-06 14:19:00-04:00,180.79,180.79,180.70,180.71,180.71,79942
2024-05-06 14:20:00-04:00,180.72,180.79,180.69,180.79,180.79,118198
2024-05-06 14:21:00-04:00,180.79,180.80,180.73,180.80,180.80,131326
2024-05-06 14:22:00-04:00,180.80,180.98,180.80,180.94,180.94,170632
2024-05-06 14:23:00-04:00,180.93,181.06,180.93,181.05,181.05,131077
2024-05-06 14:24:00-04:00,181.04,181.18,181.02,181.12,181.12,128528
2024-05-06 14:25:00-04:00,181.12,181.12,181.07,181.12,181.12,109218
2024-05-06 14:26:00-04:00,181.12,181.12,181.07,181.12,181.12,89977
2024-05-06 14:27:00-04:00,181.12,181.26,181.11,181.12,181.12,155266
2024-05-06 14:28:00-04:00,181.13,181.14,180.88,180.90,180.90,118657
2024-05-06 14:29:00-04:00,180.89,180.92,180.80,180.80,180.80,103452
2024-05-06 14:30:00-04:00,180.81,180.83,180.70,180.80,180.80,164090
2024-05-06 14:31:00-04:00,180.81,180.85,180.78,180.83,180.83,93991
2024-05-06 14:32:00-04:00,180.82,180.83,180.73,180.79,180.79,106332
2024-05-06 14:33:00-04:00,180.80,180.87,180.77,180.87,180.87,95790
2024-05-06 14:34:00-04:00,180.88,180.95,180.88,180.90,180.90,363225
2024-05-06 14:35:00-04:00,180.90,180.96,180.90,180.94,180.94,76650
2024-05-06 14:36:00-04:00,180.95,180.98,180.90,180.95,180.95,64911
2024-05-06 14:37:00-04:00,180.95,181.04,180.93,181.04,181.04,109942
2024-05-06 14:38:00-04:00,181.03,181.04,180.98,181.01,181.01,82112
2024-05-06 14:39:00-04:00,181.01,181.03,180.96,180.99,180.99,91914
2024-05-06 14:40:00-04:00,180.99,181.07,180.99,181.06,181.06,113051
2024-05-06 14:41:00-04:00,181.06,181.07,180.98,181.01,181.01,79680
2024-05-06 14:42:00-04:00,181.01,181.08,180.98,181.08,181.08,81589
2024-05-06 14:43:00-04:00,181.07,181.09,181.02,181.09,181.09,74582
2024-05-06 14:44:00-04:00,181.11,181.15,181.02,181.05,181.05,103707
2024-05-06 14:45:00-04:00,181.06,181.21,181.06,181.10,181.10,105169
2024-05-06 14:46:00-04:00,181.10,181.13,181.01,181.13,181.13,132059
2024-05-06 14:47:00-04:00,181.13,181.17,181.09,181.10,181.10,69987
2024-05-06 14:48:00-04:00,181.09,181.13,181.02,181.02,181.02,71474
2024-05-06 14:49:00-04:00,181.02,181.05,180.98,181.02,181.02,127411
2024-05-06 14:50:00-04:00,181.03,181.20,181.02,181.10,181.10,123506
2024-05-06 14:51:00-04:00,181.10,181.10,181.04,181.09,181.09,104177
2024-05-06 14:52:00-04:00,181.09,181.12,181.03,181.12,181.12,58004
2024-05-06 14:53:00-04:00,181.12,181.17,181.07,181.16,181.16,81484
2024-05-06 14:54:00-04:00,181.17,181.19,181.10,181.12,181.12,60490
2024-05-06 14:55:00-04:00,181.11,181.17,181.10,181.12,181.12,89520
2024-05-06 14:56:00-04:00,181.12,181.13,181.03,181.07,181.07,109991
2024-05-06 14:57:00-04:00,181.07,181.17,181.07,181.13,181.13,83991
2024-05-06 14:58:00-04:00,181.12,181.14,181.10,181.12,181.12,42581
2024-05-06 14:59:00-04:00,181.13,181.17,181.11,181.15,181.15,78987
2024-05-06 15:00:00-04:00,181.16,181.22,181.10,181.11,181.11,108145
2024-05-06 15:01:00-04:00,181.11,181.12,181.04,181.09,181.09,74266
2024-05-06 15:02:00-04:00,181.10,181.13,181.09,181.12,181.12,85890
2024-05-06 15:03:00-04:00,181.11,181.11,180.97,181.01,181.01,116146
2024-05-06 15:04:00-04:00,181.01,181.05,180.86,181.04,181.04,153785
2024-05-06 15:05:00-04:00,181.04,181.07,180.92,180.95,180.95,143728
2024-05-06 15:06:00-04:00,180.95,181.04,180.94,181.02,181.02,128239
2024-05-06 15:07:00-04:00,181.02,181.16,181.00,181.15,181.15,90452
2024-05-06 15:08:00-04:00,181.15,181.17,181.13,181.16,181.16,100390
2024-05-06 15:09:00-04:00,181.15,181.17,180.98,181.05,181.05,183134
2024-05-06 15:10:00-04:00,181.05,181.08,181.04,181.07,181.07,62254
2024-05-06 15:11:00-04:00,181.06,181.10,181.05,181.07,181.07,82796
2024-05-06 15:12:00-04:00,181.07,181.12,181.05,181.12,181.12,59703
2024-05-06 15:13:00-04:00,181.11,181.17,181.09,181.16,181.16,92907
2024-05-06 15:14:00-04:00,181.16,181.26,181.16,181.25,181.25,156368
2024-05-06 15:15:00-04:00,181.25,181.25,181.15,181.16,181.16,138311
2024-05-06 15:16:00-04:00,181.15,181.18,181.11,181.18,181.18,108066
2024-05-06 15:17:00-04:00,181.18,181.24,181.16,181.23,181.23,72476
2024-05-06 15:18:00-04:00,181.23,181.29,181.18,181.29,181.29,125337
2024-05-06 15:19:00-04:00,181.28,181.39,181.27,181.35,181.35,211220
2024-05-06 15:20:00-04:00,181.35,181.44,181.35,181.40,181.40,165390
2024-05-06 15:21:00-04:00,181.40,181.48,181.37,181.41,181.41,195154
2024-05-06 15:22:00-04:00,181.41,181.54,181.40,181.54,181.54,178744
2024-05-06 15:23:00-04:00,181.55,181.58,181.49,181.49,181.49,234305
2024-05-06 15:24:00-04:00,181.48,181.53,181.47,181.51,181.51,131223
