Datetime,Adj Close,Volume,Adj Close(t-1),Volume(t-1),Adj Close(t-2),Volume(t-2),Adj Close(t-3),Volume(t-3),Adj Close(t-4),Volume(t-4),Adj Close(t-5),Volume(t-5),Adj Close(t-6),Volume(t-6),Adj Close(t-7),Volume(t-7)
2024-04-22 15:20:00-04:00,166.66,2142443,166.78,55539.0,166.78,77670.0,166.82,49771.0,166.76,66817.0,166.8,84550.0,166.84,64092.0,166.82,36477.0
2024-04-22 15:21:00-04:00,166.78,85436,166.66,2142443.0,166.78,55539.0,166.78,77670.0,166.82,49771.0,166.76,66817.0,166.8,84550.0,166.84,64092.0
2024-04-22 15:22:00-04:00,166.76,97829,166.78,85436.0,166.66,2142443.0,166.78,55539.0,166.78,77670.0,166.82,49771.0,166.76,66817.0,166.8,84550.0
2024-04-22 15:23:00-04:00,166.68,88023,166.76,97829.0,166.78,85436.0,166.66,2142443.0,166.78,55539.0,166.78,77670.0,166.82,49771.0,166.76,66817.0
2024-04-22 15:24:00-04:00,166.69,50095,166.68,88023.0,166.76,97829.0,166.78,85436.0,166.66,2142443.0,166.78,55539.0,166.78,77670.0,166.82,49771.0
2024-04-22 15:25:00-04:00,166.62,58992,166.69,50095.0,166.68,88023.0,166.76,97829.0,166.78,85436.0,166.66,2142443.0,166.78,55539.0,166.78,77670.0
2024-04-22 15:26:00-04:00,166.64,62732,166.62,58992.0,166.69,50095.0,166.68,88023.0,166.76,97829.0,166.78,85436.0,166.66,2142443.0,166.78,55539.0
2024-04-22 15:27:00-04:00,166.74,49619,166.64,62732.0,166.62,58992.0,166.69,50095.0,166.68,88023.0,166.76,97829.0,166.78,85436.0,166.66,2142443.0
2024-04-22 15:28:00-04:00,166.71,64532,166.74,49619.0,166.64,62732.0,166.62,58992.0,166.69,50095.0,166.68,88023.0,166.76,97829.0,166.78,85436.0
2024-04-22 15:29:00-04:00,166.66,53894,166.71,64532.0,166.74,49619.0,166.64,62732.0,166.62,58992.0,166.69,50095.0,166.68,88023.0,166.76,97829.0
2024-04-22 15:30:00-04:00,166.7,103025,166.66,53894.0,166.71,64532.0,166.74,49619.0,166.64,62732.0,166.62,58992.0,166.69,50095.0,166.68,88023.0
2024-04-22 15:31:00-04:00,166.72,92635,166.7,103025.0,166.66,53894.0,166.71,64532.0,166.74,49619.0,166.64,62732.0,166.62,58992.0,166.69,50095.0
2024-04-22 15:32:00-04:00,166.63,77588,166.72,92635.0,166.7,103025.0,166.66,53894.0,166.71,64532.0,166.74,49619.0,166.64,62732.0,166.62,58992.0
2024-04-22 15:33:00-04:00,166.59,75595,166.63,77588.0,166.72,92635.0,166.7,103025.0,166.66,53894.0,166.71,64532.0,166.74,49619.0,166.64,62732.0
2024-04-22 15:34:00-04:00,166.41,98567,166.59,75595.0,166.63,77588.0,166.72,92635.0,166.7,103025.0,166.66,53894.0,166.71,64532.0,166.74,49619.0
2024-04-22 15:35:00-04:00,166.35,101880,166.41,98567.0,166.59,75595.0,166.63,77588.0,166.72,92635.0,166.7,103025.0,166.66,53894.0,166.71,64532.0
2024-04-22 15:36:00-04:00,166.33,90873,166.35,101880.0,166.41,98567.0,166.59,75595.0,166.63,77588.0,166.72,92635.0,166.7,103025.0,166.66,53894.0
2024-04-22 15:37:00-04:00,166.26,79909,166.33,90873.0,166.35,101880.0,166.41,98567.0,166.59,75595.0,166.63,77588.0,166.72,92635.0,166.7,103025.0
2024-04-22 15:38:00-04:00,166.25,82623,166.26,79909.0,166.33,90873.0,166.35,101880.0,166.41,98567.0,166.59,75595.0,166.63,77588.0,166.72,92635.0
2024-04-22 15:39:00-04:00,166.24,78446,166.25,82623.0,166.26,79909.0,166.33,90873.0,166.35,101880.0,166.41,98567.0,166.59,75595.0,166.63,77588.0
2024-04-22 15:40:00-04:00,166.26,62349,166.24,78446.0,166.25,82623.0,166.26,79909.0,166.33,90873.0,166.35,101880.0,166.41,98567.0,166.59,75595.0
2024-04-22 15:41:00-04:00,166.33,96736,166.26,62349.0,166.24,78446.0,166.25,82623.0,166.26,79909.0,166.33,90873.0,166.35,101880.0,166.41,98567.0
2024-04-22 15:42:00-04:00,166.25,73140,166.33,96736.0,166.26,62349.0,166.24,78446.0,166.25,82623.0,166.26,79909.0,166.33,90873.0,166.35,101880.0
2024-04-22 15:43:00-04:00,166.27,50591,166.25,73140.0,166.33,96736.0,166.26,62349.0,166.24,78446.0,166.25,82623.0,166.26,79909.0,166.33,90873.0
2024-04-22 15:44:00-04:00,166.38,78827,166.27,50591.0,166.25,73140.0,166.33,96736.0,166.26,62349.0,166.24,78446.0,166.25,82623.0,166.26,79909.0
2024-04-22 15:45:00-04:00,166.43,85457,166.38,78827.0,166.27,50591.0,166.25,73140.0,166.33,96736.0,166.26,62349.0,166.24,78446.0,166.25,82623.0
2024-04-22 15:46:00-04:00,166.47,76965,166.43,85457.0,166.38,78827.0,166.27,50591.0,166.25,73140.0,166.33,96736.0,166.26,62349.0,166.24,78446.0
2024-04-22 15:47:00-04:00,166.46,85749,166.47,76965.0,166.43,85457.0,166.38,78827.0,166.27,50591.0,166.25,73140.0,166.33,96736.0,166.26,62349.0
2024-04-22 15:48:00-04:00,166.62,123800,166.46,85749.0,166.47,76965.0,166.43,85457.0,166.38,78827.0,166.27,50591.0,166.25,73140.0,166.33,96736.0
2024-04-22 15:49:00-04:00,166.56,129372,166.62,123800.0,166.46,85749.0,166.47,76965.0,166.43,85457.0,166.38,78827.0,166.27,50591.0,166.25,73140.0
2024-04-22 15:50:00-04:00,166.31,276749,166.56,129372.0,166.62,123800.0,166.46,85749.0,166.47,76965.0,166.43,85457.0,166.38,78827.0,166.27,50591.0
2024-04-22 15:51:00-04:00,166.26,215724,166.31,276749.0,166.56,129372.0,166.62,123800.0,166.46,85749.0,166.47,76965.0,166.43,85457.0,166.38,78827.0
2024-04-22 15:52:00-04:00,166.1,189170,166.26,215724.0,166.31,276749.0,166.56,129372.0,166.62,123800.0,166.46,85749.0,166.47,76965.0,166.43,85457.0
2024-04-22 15:53:00-04:00,165.98,210271,166.1,189170.0,166.26,215724.0,166.31,276749.0,166.56,129372.0,166.62,123800.0,166.46,85749.0,166.47,76965.0
2024-04-22 15:54:00-04:00,165.82,391566,165.98,210271.0,166.1,189170.0,166.26,215724.0,166.31,276749.0,166.56,129372.0,166.62,123800.0,166.46,85749.0
2024-04-22 15:55:00-04:00,165.88,464692,165.82,391566.0,165.98,210271.0,166.1,189170.0,166.26,215724.0,166.31,276749.0,166.56,129372.0,166.62,123800.0
2024-04-22 15:56:00-04:00,165.81,269046,165.88,464692.0,165.82,391566.0,165.98,210271.0,166.1,189170.0,166.26,215724.0,166.31,276749.0,166.56,129372.0
2024-04-22 15:57:00-04:00,165.76,331487,165.81,269046.0,165.88,464692.0,165.82,391566.0,165.98,210271.0,166.1,189170.0,166.26,215724.0,166.31,276749.0
2024-04-22 15:58:00-04:00,165.67,315271,165.76,331487.0,165.81,269046.0,165.88,464692.0,165.82,391566.0,165.98,210271.0,166.1,189170.0,166.26,215724.0
2024-04-22 15:59:00-04:00,165.84,882518,165.67,315271.0,165.76,331487.0,165.81,269046.0,165.88,464692.0,165.82,391566.0,165.98,210271.0,166.1,189170.0
2024-04-23 09:30:00-04:00,165.3,1510394,165.84,882518.0,165.67,315271.0,165.76,331487.0,165.81,269046.0,165.88,464692.0,165.82,391566.0,165.98,210271.0
2024-04-23 09:31:00-04:00,165.2,281637,165.3,1510394.0,165.84,882518.0,165.67,315271.0,165.76,331487.0,165.81,269046.0,165.88,464692.0,165.82,391566.0
2024-04-23 09:32:00-04:00,165.21,182656,165.2,281637.0,165.3,1510394.0,165.84,882518.0,165.67,315271.0,165.76,331487.0,165.81,269046.0,165.88,464692.0
2024-04-23 09:33:00-04:00,165.25,174946,165.21,182656.0,165.2,281637.0,165.3,1510394.0,165.84,882518.0,165.67,315271.0,165.76,331487.0,165.81,269046.0
2024-04-23 09:34:00-04:00,165.46,170795,165.25,174946.0,165.21,182656.0,165.2,281637.0,165.3,1510394.0,165.84,882518.0,165.67,315271.0,165.76,331487.0
2024-04-23 09:35:00-04:00,165.69,224476,165.46,170795.0,165.25,174946.0,165.21,182656.0,165.2,281637.0,165.3,1510394.0,165.84,882518.0,165.67,315271.0
2024-04-23 09:36:00-04:00,165.57,165053,165.69,224476.0,165.46,170795.0,165.25,174946.0,165.21,182656.0,165.2,281637.0,165.3,1510394.0,165.84,882518.0
2024-04-23 09:37:00-04:00,165.38,138402,165.57,165053.0,165.69,224476.0,165.46,170795.0,165.25,174946.0,165.21,182656.0,165.2,281637.0,165.3,1510394.0
2024-04-23 09:38:00-04:00,165.54,156203,165.38,138402.0,165.57,165053.0,165.69,224476.0,165.46,170795.0,165.25,174946.0,165.21,182656.0,165.2,281637.0
2024-04-23 09:39:00-04:00,165.68,183317,165.54,156203.0,165.38,138402.0,165.57,165053.0,165.69,224476.0,165.46,170795.0,165.25,174946.0,165.21,182656.0
2024-04-23 09:40:00-04:00,165.93,262260,165.68,183317.0,165.54,156203.0,165.38,138402.0,165.57,165053.0,165.69,224476.0,165.46,170795.0,165.25,174946.0
2024-04-23 09:41:00-04:00,165.79,184631,165.93,262260.0,165.68,183317.0,165.54,156203.0,165.38,138402.0,165.57,165053.0,165.69,224476.0,165.46,170795.0
2024-04-23 09:42:00-04:00,165.79,157504,165.79,184631.0,165.93,262260.0,165.68,183317.0,165.54,156203.0,165.38,138402.0,165.57,165053.0,165.69,224476.0
2024-04-23 09:43:00-04:00,165.84,153313,165.79,157504.0,165.79,184631.0,165.93,262260.0,165.68,183317.0,165.54,156203.0,165.38,138402.0,165.57,165053.0
2024-04-23 09:44:00-04:00,165.67,127307,165.84,153313.0,165.79,157504.0,165.79,184631.0,165.93,262260.0,165.68,183317.0,165.54,156203.0,165.38,138402.0
2024-04-23 09:45:00-04:00,166.29,282657,165.67,127307.0,165.84,153313.0,165.79,157504.0,165.79,184631.0,165.93,262260.0,165.68,183317.0,165.54,156203.0
2024-04-23 09:46:00-04:00,166.09,170725,166.29,282657.0,165.67,127307.0,165.84,153313.0,165.79,157504.0,165.79,184631.0,165.93,262260.0,165.68,183317.0
2024-04-23 09:47:00-04:00,166.39,160258,166.09,170725.0,166.29,282657.0,165.67,127307.0,165.84,153313.0,165.79,157504.0,165.79,184631.0,165.93,262260.0
2024-04-23 09:48:00-04:00,166.38,196982,166.39,160258.0,166.09,170725.0,166.29,282657.0,165.67,127307.0,165.84,153313.0,165.79,157504.0,165.79,184631.0
2024-04-23 09:49:00-04:00,166.33,141394,166.38,196982.0,166.39,160258.0,166.09,170725.0,166.29,282657.0,165.67,127307.0,165.84,153313.0,165.79,157504.0
2024-04-23 09:50:00-04:00,166.32,121872,166.33,141394.0,166.38,196982.0,166.39,160258.0,166.09,170725.0,166.29,282657.0,165.67,127307.0,165.84,153313.0
2024-04-23 09:51:00-04:00,166.29,127105,166.32,121872.0,166.33,141394.0,166.38,196982.0,166.39,160258.0,166.09,170725.0,166.29,282657.0,165.67,127307.0
2024-04-23 09:52:00-04:00,166.21,103174,166.29,127105.0,166.32,121872.0,166.33,141394.0,166.38,196982.0,166.39,160258.0,166.09,170725.0,166.29,282657.0
2024-04-23 09:53:00-04:00,166.22,104413,166.21,103174.0,166.29,127105.0,166.32,121872.0,166.33,141394.0,166.38,196982.0,166.39,160258.0,166.09,170725.0
2024-04-23 09:54:00-04:00,166.49,128294,166.22,104413.0,166.21,103174.0,166.29,127105.0,166.32,121872.0,166.33,141394.0,166.38,196982.0,166.39,160258.0
2024-04-23 09:55:00-04:00,166.48,119288,166.49,128294.0,166.22,104413.0,166.21,103174.0,166.29,127105.0,166.32,121872.0,166.33,141394.0,166.38,196982.0
2024-04-23 09:56:00-04:00,166.35,155193,166.48,119288.0,166.49,128294.0,166.22,104413.0,166.21,103174.0,166.29,127105.0,166.32,121872.0,166.33,141394.0
2024-04-23 09:57:00-04:00,166.26,98361,166.35,155193.0,166.48,119288.0,166.49,128294.0,166.22,104413.0,166.21,103174.0,166.29,127105.0,166.32,121872.0
2024-04-23 09:58:00-04:00,166.15,117609,166.26,98361.0,166.35,155193.0,166.48,119288.0,166.49,128294.0,166.22,104413.0,166.21,103174.0,166.29,127105.0
2024-04-23 09:59:00-04:00,166.14,90427,166.15,117609.0,166.26,98361.0,166.35,155193.0,166.48,119288.0,166.49,128294.0,166.22,104413.0,166.21,103174.0
2024-04-23 10:00:00-04:00,166.11,161477,166.14,90427.0,166.15,117609.0,166.26,98361.0,166.35,155193.0,166.48,119288.0,166.49,128294.0,166.22,104413.0
2024-04-23 10:01:00-04:00,166.04,125004,166.11,161477.0,166.14,90427.0,166.15,117609.0,166.26,98361.0,166.35,155193.0,166.48,119288.0,166.49,128294.0
2024-04-23 10:02:00-04:00,166.04,111845,166.04,125004.0,166.11,161477.0,166.14,90427.0,166.15,117609.0,166.26,98361.0,166.35,155193.0,166.48,119288.0
2024-04-23 10:03:00-04:00,166.03,79893,166.04,111845.0,166.04,125004.0,166.11,161477.0,166.14,90427.0,166.15,117609.0,166.26,98361.0,166.35,155193.0
2024-04-23 10:04:00-04:00,166.31,256952,166.03,79893.0,166.04,111845.0,166.04,125004.0,166.11,161477.0,166.14,90427.0,166.15,117609.0,166.26,98361.0
2024-04-23 10:05:00-04:00,166.35,230764,166.31,256952.0,166.03,79893.0,166.04,111845.0,166.04,125004.0,166.11,161477.0,166.14,90427.0,166.15,117609.0
2024-04-23 10:06:00-04:00,166.4,178446,166.35,230764.0,166.31,256952.0,166.03,79893.0,166.04,111845.0,166.04,125004.0,166.11,161477.0,166.14,90427.0
2024-04-23 10:07:00-04:00,166.57,203313,166.4,178446.0,166.35,230764.0,166.31,256952.0,166.03,79893.0,166.04,111845.0,166.04,125004.0,166.11,161477.0
2024-04-23 10:08:00-04:00,166.65,171619,166.57,203313.0,166.4,178446.0,166.35,230764.0,166.31,256952.0,166.03,79893.0,166.04,111845.0,166.04,125004.0
2024-04-23 10:09:00-04:00,166.44,137564,166.65,171619.0,166.57,203313.0,166.4,178446.0,166.35,230764.0,166.31,256952.0,166.03,79893.0,166.04,111845.0
2024-04-23 10:10:00-04:00,166.44,134130,166.44,137564.0,166.65,171619.0,166.57,203313.0,166.4,178446.0,166.35,230764.0,166.31,256952.0,166.03,79893.0
2024-04-23 10:11:00-04:00,166.32,151702,166.44,134130.0,166.44,137564.0,166.65,171619.0,166.57,203313.0,166.4,178446.0,166.35,230764.0,166.31,256952.0
2024-04-23 10:12:00-04:00,166.24,144548,166.32,151702.0,166.44,134130.0,166.44,137564.0,166.65,171619.0,166.57,203313.0,166.4,178446.0,166.35,230764.0
2024-04-23 10:13:00-04:00,166.06,153609,166.24,144548.0,166.32,151702.0,166.44,134130.0,166.44,137564.0,166.65,171619.0,166.57,203313.0,166.4,178446.0
2024-04-23 10:14:00-04:00,166.08,150078,166.06,153609.0,166.24,144548.0,166.32,151702.0,166.44,134130.0,166.44,137564.0,166.65,171619.0,166.57,203313.0
2024-04-23 10:15:00-04:00,166.27,292562,166.08,150078.0,166.06,153609.0,166.24,144548.0,166.32,151702.0,166.44,134130.0,166.44,137564.0,166.65,171619.0
2024-04-23 10:16:00-04:00,166.46,227381,166.27,292562.0,166.08,150078.0,166.06,153609.0,166.24,144548.0,166.32,151702.0,166.44,134130.0,166.44,137564.0
2024-04-23 10:17:00-04:00,166.48,171979,166.46,227381.0,166.27,292562.0,166.08,150078.0,166.06,153609.0,166.24,144548.0,166.32,151702.0,166.44,134130.0
2024-04-23 10:18:00-04:00,166.52,196645,166.48,171979.0,166.46,227381.0,166.27,292562.0,166.08,150078.0,166.06,153609.0,166.24,144548.0,166.32,151702.0
2024-04-23 10:19:00-04:00,166.45,119493,166.52,196645.0,166.48,171979.0,166.46,227381.0,166.27,292562.0,166.08,150078.0,166.06,153609.0,166.24,144548.0
2024-04-23 10:20:00-04:00,166.48,127244,166.45,119493.0,166.52,196645.0,166.48,171979.0,166.46,227381.0,166.27,292562.0,166.08,150078.0,166.06,153609.0
2024-04-23 10:21:00-04:00,166.35,95423,166.48,127244.0,166.45,119493.0,166.52,196645.0,166.48,171979.0,166.46,227381.0,166.27,292562.0,166.08,150078.0
2024-04-23 10:22:00-04:00,166.12,127413,166.35,95423.0,166.48,127244.0,166.45,119493.0,166.52,196645.0,166.48,171979.0,166.46,227381.0,166.27,292562.0
2024-04-23 10:23:00-04:00,166.09,126844,166.12,127413.0,166.35,95423.0,166.48,127244.0,166.45,119493.0,166.52,196645.0,166.48,171979.0,166.46,227381.0
2024-04-23 10:24:00-04:00,165.77,216145,166.09,126844.0,166.12,127413.0,166.35,95423.0,166.48,127244.0,166.45,119493.0,166.52,196645.0,166.48,171979.0
2024-04-23 10:25:00-04:00,165.73,186725,165.77,216145.0,166.09,126844.0,166.12,127413.0,166.35,95423.0,166.48,127244.0,166.45,119493.0,166.52,196645.0
2024-04-23 10:26:00-04:00,165.8,205980,165.73,186725.0,165.77,216145.0,166.09,126844.0,166.12,127413.0,166.35,95423.0,166.48,127244.0,166.45,119493.0
2024-04-23 10:27:00-04:00,165.89,127683,165.8,205980.0,165.73,186725.0,165.77,216145.0,166.09,126844.0,166.12,127413.0,166.35,95423.0,166.48,127244.0
2024-04-23 10:28:00-04:00,165.84,111042,165.89,127683.0,165.8,205980.0,165.73,186725.0,165.77,216145.0,166.09,126844.0,166.12,127413.0,166.35,95423.0
2024-04-23 10:29:00-04:00,165.82,78591,165.84,111042.0,165.89,127683.0,165.8,205980.0,165.73,186725.0,165.77,216145.0,166.09,126844.0,166.12,127413.0
2024-04-23 10:30:00-04:00,166.05,178715,165.82,78591.0,165.84,111042.0,165.89,127683.0,165.8,205980.0,165.73,186725.0,165.77,216145.0,166.09,126844.0
2024-04-23 10:31:00-04:00,166.15,217040,166.05,178715.0,165.82,78591.0,165.84,111042.0,165.89,127683.0,165.8,205980.0,165.73,186725.0,165.77,216145.0
2024-04-23 10:32:00-04:00,166.11,137846,166.15,217040.0,166.05,178715.0,165.82,78591.0,165.84,111042.0,165.89,127683.0,165.8,205980.0,165.73,186725.0
2024-04-23 10:33:00-04:00,165.99,144981,166.11,137846.0,166.15,217040.0,166.05,178715.0,165.82,78591.0,165.84,111042.0,165.89,127683.0,165.8,205980.0
2024-04-23 10:34:00-04:00,166.11,165862,165.99,144981.0,166.11,137846.0,166.15,217040.0,166.05,178715.0,165.82,78591.0,165.84,111042.0,165.89,127683.0
2024-04-23 10:35:00-04:00,166.03,150581,166.11,165862.0,165.99,144981.0,166.11,137846.0,166.15,217040.0,166.05,178715.0,165.82,78591.0,165.84,111042.0
2024-04-23 10:36:00-04:00,166.1,89627,166.03,150581.0,166.11,165862.0,165.99,144981.0,166.11,137846.0,166.15,217040.0,166.05,178715.0,165.82,78591.0
2024-04-23 10:37:00-04:00,166.36,156135,166.1,89627.0,166.03,150581.0,166.11,165862.0,165.99,144981.0,166.11,137846.0,166.15,217040.0,166.05,178715.0
2024-04-23 10:38:00-04:00,166.3,89557,166.36,156135.0,166.1,89627.0,166.03,150581.0,166.11,165862.0,165.99,144981.0,166.11,137846.0,166.15,217040.0
2024-04-23 10:39:00-04:00,166.28,102617,166.3,89557.0,166.36,156135.0,166.1,89627.0,166.03,150581.0,166.11,165862.0,165.99,144981.0,166.11,137846.0
2024-04-23 10:40:00-04:00,166.36,98776,166.28,102617.0,166.3,89557.0,166.36,156135.0,166.1,89627.0,166.03,150581.0,166.11,165862.0,165.99,144981.0
2024-04-23 10:41:00-04:00,166.44,93675,166.36,98776.0,166.28,102617.0,166.3,89557.0,166.36,156135.0,166.1,89627.0,166.03,150581.0,166.11,165862.0
2024-04-23 10:42:00-04:00,166.42,88247,166.44,93675.0,166.36,98776.0,166.28,102617.0,166.3,89557.0,166.36,156135.0,166.1,89627.0,166.03,150581.0
2024-04-23 10:43:00-04:00,166.6,117202,166.42,88247.0,166.44,93675.0,166.36,98776.0,166.28,102617.0,166.3,89557.0,166.36,156135.0,166.1,89627.0
2024-04-23 10:44:00-04:00,166.54,74284,166.6,117202.0,166.42,88247.0,166.44,93675.0,166.36,98776.0,166.28,102617.0,166.3,89557.0,166.36,156135.0
2024-04-23 10:45:00-04:00,166.39,88070,166.54,74284.0,166.6,117202.0,166.42,88247.0,166.44,93675.0,166.36,98776.0,166.28,102617.0,166.3,89557.0
2024-04-23 10:46:00-04:00,166.36,102869,166.39,88070.0,166.54,74284.0,166.6,117202.0,166.42,88247.0,166.44,93675.0,166.36,98776.0,166.28,102617.0
2024-04-23 10:47:00-04:00,166.31,70081,166.36,102869.0,166.39,88070.0,166.54,74284.0,166.6,117202.0,166.42,88247.0,166.44,93675.0,166.36,98776.0
2024-04-23 10:48:00-04:00,166.38,62356,166.31,70081.0,166.36,102869.0,166.39,88070.0,166.54,74284.0,166.6,117202.0,166.42,88247.0,166.44,93675.0
2024-04-23 10:49:00-04:00,166.47,71840,166.38,62356.0,166.31,70081.0,166.36,102869.0,166.39,88070.0,166.54,74284.0,166.6,117202.0,166.42,88247.0
2024-04-23 10:50:00-04:00,166.37,79554,166.47,71840.0,166.38,62356.0,166.31,70081.0,166.36,102869.0,166.39,88070.0,166.54,74284.0,166.6,117202.0
2024-04-23 10:51:00-04:00,166.32,66430,166.37,79554.0,166.47,71840.0,166.38,62356.0,166.31,70081.0,166.36,102869.0,166.39,88070.0,166.54,74284.0
2024-04-23 10:52:00-04:00,166.41,72078,166.32,66430.0,166.37,79554.0,166.47,71840.0,166.38,62356.0,166.31,70081.0,166.36,102869.0,166.39,88070.0
2024-04-23 10:53:00-04:00,166.37,38499,166.41,72078.0,166.32,66430.0,166.37,79554.0,166.47,71840.0,166.38,62356.0,166.31,70081.0,166.36,102869.0
2024-04-23 10:54:00-04:00,166.54,59202,166.37,38499.0,166.41,72078.0,166.32,66430.0,166.37,79554.0,166.47,71840.0,166.38,62356.0,166.31,70081.0
2024-04-23 10:55:00-04:00,166.48,58459,166.54,59202.0,166.37,38499.0,166.41,72078.0,166.32,66430.0,166.37,79554.0,166.47,71840.0,166.38,62356.0
2024-04-23 10:56:00-04:00,166.53,48530,166.48,58459.0,166.54,59202.0,166.37,38499.0,166.41,72078.0,166.32,66430.0,166.37,79554.0,166.47,71840.0
2024-04-23 10:57:00-04:00,166.54,69262,166.53,48530.0,166.48,58459.0,166.54,59202.0,166.37,38499.0,166.41,72078.0,166.32,66430.0,166.37,79554.0
2024-04-23 10:58:00-04:00,166.58,83619,166.54,69262.0,166.53,48530.0,166.48,58459.0,166.54,59202.0,166.37,38499.0,166.41,72078.0,166.32,66430.0
2024-04-23 10:59:00-04:00,166.54,74801,166.58,83619.0,166.54,69262.0,166.53,48530.0,166.48,58459.0,166.54,59202.0,166.37,38499.0,166.41,72078.0
2024-04-23 11:00:00-04:00,166.59,70484,166.54,74801.0,166.58,83619.0,166.54,69262.0,166.53,48530.0,166.48,58459.0,166.54,59202.0,166.37,38499.0
2024-04-23 11:01:00-04:00,166.53,115266,166.59,70484.0,166.54,74801.0,166.58,83619.0,166.54,69262.0,166.53,48530.0,166.48,58459.0,166.54,59202.0
2024-04-23 11:02:00-04:00,166.51,116870,166.53,115266.0,166.59,70484.0,166.54,74801.0,166.58,83619.0,166.54,69262.0,166.53,48530.0,166.48,58459.0
2024-04-23 11:03:00-04:00,166.57,75424,166.51,116870.0,166.53,115266.0,166.59,70484.0,166.54,74801.0,166.58,83619.0,166.54,69262.0,166.53,48530.0
2024-04-23 11:04:00-04:00,166.49,106938,166.57,75424.0,166.51,116870.0,166.53,115266.0,166.59,70484.0,166.54,74801.0,166.58,83619.0,166.54,69262.0
2024-04-23 11:05:00-04:00,166.56,70598,166.49,106938.0,166.57,75424.0,166.51,116870.0,166.53,115266.0,166.59,70484.0,166.54,74801.0,166.58,83619.0
2024-04-23 11:06:00-04:00,166.52,62220,166.56,70598.0,166.49,106938.0,166.57,75424.0,166.51,116870.0,166.53,115266.0,166.59,70484.0,166.54,74801.0
2024-04-23 11:07:00-04:00,166.57,86506,166.52,62220.0,166.56,70598.0,166.49,106938.0,166.57,75424.0,166.51,116870.0,166.53,115266.0,166.59,70484.0
2024-04-23 11:08:00-04:00,166.56,87267,166.57,86506.0,166.52,62220.0,166.56,70598.0,166.49,106938.0,166.57,75424.0,166.51,116870.0,166.53,115266.0
2024-04-23 11:09:00-04:00,166.53,63505,166.56,87267.0,166.57,86506.0,166.52,62220.0,166.56,70598.0,166.49,106938.0,166.57,75424.0,166.51,116870.0
2024-04-23 11:10:00-04:00,166.5,80100,166.53,63505.0,166.56,87267.0,166.57,86506.0,166.52,62220.0,166.56,70598.0,166.49,106938.0,166.57,75424.0
2024-04-23 11:11:00-04:00,166.37,71843,166.5,80100.0,166.53,63505.0,166.56,87267.0,166.57,86506.0,166.52,62220.0,166.56,70598.0,166.49,106938.0
2024-04-23 11:12:00-04:00,166.54,61582,166.37,71843.0,166.5,80100.0,166.53,63505.0,166.56,87267.0,166.57,86506.0,166.52,62220.0,166.56,70598.0
2024-04-23 11:13:00-04:00,166.55,72755,166.54,61582.0,166.37,71843.0,166.5,80100.0,166.53,63505.0,166.56,87267.0,166.57,86506.0,166.52,62220.0
2024-04-23 11:14:00-04:00,166.51,53855,166.55,72755.0,166.54,61582.0,166.37,71843.0,166.5,80100.0,166.53,63505.0,166.56,87267.0,166.57,86506.0
2024-04-23 11:15:00-04:00,166.48,62862,166.51,53855.0,166.55,72755.0,166.54,61582.0,166.37,71843.0,166.5,80100.0,166.53,63505.0,166.56,87267.0
2024-04-23 11:16:00-04:00,166.44,66260,166.48,62862.0,166.51,53855.0,166.55,72755.0,166.54,61582.0,166.37,71843.0,166.5,80100.0,166.53,63505.0
2024-04-23 11:17:00-04:00,166.49,661822,166.44,66260.0,166.48,62862.0,166.51,53855.0,166.55,72755.0,166.54,61582.0,166.37,71843.0,166.5,80100.0
2024-04-23 11:18:00-04:00,166.54,64446,166.49,661822.0,166.44,66260.0,166.48,62862.0,166.51,53855.0,166.55,72755.0,166.54,61582.0,166.37,71843.0
2024-04-23 11:19:00-04:00,166.54,59265,166.54,64446.0,166.49,661822.0,166.44,66260.0,166.48,62862.0,166.51,53855.0,166.55,72755.0,166.54,61582.0
2024-04-23 11:20:00-04:00,166.54,47456,166.54,59265.0,166.54,64446.0,166.49,661822.0,166.44,66260.0,166.48,62862.0,166.51,53855.0,166.55,72755.0
2024-04-23 11:21:00-04:00,166.76,271285,166.54,47456.0,166.54,59265.0,166.54,64446.0,166.49,661822.0,166.44,66260.0,166.48,62862.0,166.51,53855.0
2024-04-23 11:22:00-04:00,166.97,164754,166.76,271285.0,166.54,47456.0,166.54,59265.0,166.54,64446.0,166.49,661822.0,166.44,66260.0,166.48,62862.0
2024-04-23 11:23:00-04:00,166.86,155018,166.97,164754.0,166.76,271285.0,166.54,47456.0,166.54,59265.0,166.54,64446.0,166.49,661822.0,166.44,66260.0
2024-04-23 11:24:00-04:00,166.73,89653,166.86,155018.0,166.97,164754.0,166.76,271285.0,166.54,47456.0,166.54,59265.0,166.54,64446.0,166.49,661822.0
2024-04-23 11:25:00-04:00,166.64,64592,166.73,89653.0,166.86,155018.0,166.97,164754.0,166.76,271285.0,166.54,47456.0,166.54,59265.0,166.54,64446.0
2024-04-23 11:26:00-04:00,166.7,51730,166.64,64592.0,166.73,89653.0,166.86,155018.0,166.97,164754.0,166.76,271285.0,166.54,47456.0,166.54,59265.0
2024-04-23 11:27:00-04:00,166.69,67656,166.7,51730.0,166.64,64592.0,166.73,89653.0,166.86,155018.0,166.97,164754.0,166.76,271285.0,166.54,47456.0
2024-04-23 11:28:00-04:00,166.62,87448,166.69,67656.0,166.7,51730.0,166.64,64592.0,166.73,89653.0,166.86,155018.0,166.97,164754.0,166.76,271285.0
